timestamp,PM25,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,PM25_consecutives,PM25_outliers,PM25_clean,PM10_consecutives,PM10_outliers,PM10_clean,NOx_consecutives,NOx_outliers,NOx_clean,NO2_consecutives,NO2_outliers,NO2_clean,NO_consecutives,NO_outliers,NO_clean,Ozone_consecutives,Ozone_outliers,Ozone_clean,NO_CPCB,NO2_CPCB,NOx_CPCB,Threshold,C1,C2,C4,C6,mismatch,year,site_id,site_name,AQI_before_cleaning,AQI_after_cleaning,errors,prevalent_error
17519.5,47.15270177902622,146.75434938664245,45.48810358400662,42.803839289403015,87.4043240122082,16.164184341597178,28.393687166395914,1.4800260629400552,26.693093840429928,47.1706580245174,46.60652331606218,46.60652331606218,146.26580285805596,144.6080439538078,144.6080439538078,85.32049659704295,82.04573417656958,82.04573417656958,40.061882212684786,39.41482763959129,39.41482763959129,45.94709817222536,42.25558851125939,42.25558851125939,30.646293792255683,30.520960291734205,30.520960291734205,51.97904853953381,72.18346847128232,80.64781826594945,83.04573417656958,-25.86266327555342,0.014248944415524298,-17.959854722532956,-7.888559608604935,140,2022,site_5114,Mahape_Navi_Mumbai_MPCB,132.48506800575475,135.1959658054318,"C1,C2,C4,C6",C2
17519.5,37.35898673241752,135.68897176897175,78.5712750340778,33.10367826117294,107.4588896253401,25.20010256052466,22.87256873384072,1.53156980604578,39.154986826347304,37.36947944024146,36.794941789748044,36.794941789748044,135.81338097732544,133.55239398370588,133.55239398370588,112.79978239366962,116.024804445695,116.024804445695,19.242487549800796,17.98039305219805,17.98039305219805,89.49603000326124,88.7742231713828,88.7742231713828,41.608671000812656,41.02020319901146,41.02020319901146,120.42957298050139,56.65816371402043,127.83822841225629,117.024804445695,-31.936459538554963,0.6096768802228411,-13.59044931744997,-17.736333340882155,58,2023,site_5114,Mahape_Navi_Mumbai_MPCB,126.33004127770187,125.50422964514773,"C1,C2,C4",C2
17519.5,35.49836025717219,79.0188321867599,11.956063655255388,17.968116053309934,29.838666083533784,7.430370613674934,5.456297562087036,0.4112153419593346,24.4261774704696,35.499602852974554,34.9702546434991,34.9702546434991,79.01331208394448,77.75639338001272,77.75639338001272,29.827553453272817,29.303546674619742,29.303546674619742,17.957219905629323,17.73188927787338,17.73188927787338,11.954209691533583,11.193509562675112,11.193509562675112,24.428559488125433,24.53853228346457,24.53853228346457,13.268401380042462,32.75082478768577,28.20699840764331,30.303546674619742,-10.170389244352702,0.0012055467091294778,-8.153246332497629,-2.0159373651459442,65,2019,site_5115,Worli_Mumbai_MPCB,93.46792631755122,92.43671283010407,"C2,C4,C6",C2
17567.5,42.726512065604624,86.1348267421938,11.69095912840859,22.44441961318097,33.99051596046087,6.583739973376114,10.255810894780446,0.4434371042634023,24.594463979096677,42.67985193161934,42.348227749852164,42.348227749852164,86.16852808240778,85.11648892020985,85.11648892020985,33.98534458332021,32.97645819731281,32.97645819731281,22.4294769337935,22.090355259984147,22.090355259984147,11.691150927354599,10.736897459292534,10.736897459292534,32.734138960154986,32.81174204259217,32.81174204259217,12.718944717738822,40.78068287898679,32.030303498339634,33.97645819731281,-12.084492058241498,0.0032021777743455014,-10.150857348715007,-1.9304325317521458,176,2020,site_5115,Worli_Mumbai_MPCB,101.98321643583301,101.33638134448795,"C1,C2,C4,C6",C2
17519.5,49.481842915266235,92.59452586945349,42.19960128950977,15.04679418576791,55.78706823894721,11.83348344261619,20.44751527891315,0.7878691789215686,3.453648487184428,49.3276477893691,49.23902503808446,49.23902503808446,91.99388351192536,91.28302517381924,91.28302517381924,54.493209797576945,54.02611853360489,54.02611853360489,15.02113746350438,14.790317065855433,14.790317065855433,40.56138973836221,40.45401148277584,40.45401148277584,4.032797220153884,3.9087283236994224,3.9087283236994224,43.03866693109814,27.974724781719303,49.84651449383825,55.02611853360489,-13.47849192986161,0.03338023250012473,-6.935173207391344,-6.509938489970141,2158,2021,site_5115,Worli_Mumbai_MPCB,108.04733072394896,105.38733413606101,"C1,C2,C4,C6",C2
17519.5,42.75509544881941,107.57104172286664,87.57161137665042,13.49248581496745,83.08811199673002,61.9221697219591,19.866655643020167,0.9517139712962539,4.056828481945468,42.672966071486435,42.428970303539465,42.428970303539465,107.70862939094127,107.1533959436507,107.1533959436507,79.22036548858408,80.53163326653308,80.53163326653308,13.382658766332423,13.221743324389934,13.221743324389934,83.03672456209408,83.88428922080634,83.88428922080634,4.673341836734694,4.6007500000000014,4.6007500000000014,90.13682432976911,26.094828451882844,87.09875794204247,81.53163326653308,-20.12287907173215,0.08523864869053131,-6.4181855214958565,-13.61945490154576,3428,2022,site_5115,Worli_Mumbai_MPCB,102.63442420153822,102.11054925970043,"C1,C2,C4,C6",C2
17519.5,39.917570207133394,82.28618584493583,30.037763293420884,15.919780000675882,44.27823898364748,13.385019201725996,14.351755267301494,1.6384468758601707,4.016342181843992,39.904117794576,39.91549321014695,39.91549321014695,84.9112733156383,84.44460595730865,84.44460595730865,46.808767985940754,45.582922036595065,45.582922036595065,15.970931942877156,15.467682739110536,15.467682739110536,32.77224890265944,31.67902764958465,31.67902764958465,4.0921654715940425,3.744420884814667,3.744420884814667,38.0548841215423,28.728411722162214,46.183902691025224,46.582922036595065,-12.876232895436758,0.07193557475582264,-7.08768549083236,-5.716611829848575,1460,2023,site_5115,Worli_Mumbai_MPCB,87.35608552393447,90.47417321056083,"C1,C2,C4,C6,UNIDENTIFIABLE",C2
17519.5,41.44272887907233,88.22058408093147,28.979206330247834,41.38681546194351,70.17273791044775,19.113821736011477,13.810740788045214,0.4172367745249102,20.239746868306614,41.458344015913354,41.51673466879685,41.51673466879685,88.33476270312097,87.60741994899405,87.60741994899405,70.18971094123268,68.42580334482983,68.42580334482983,41.38854108072527,41.17260810372771,41.17260810372771,28.986887508214352,26.729487905127684,26.729487905127684,20.23526486837829,20.316347801256427,20.316347801256427,33.0755860363318,74.3905908513898,66.45698912964178,69.42580334482983,-23.546368528602418,0.004308017801123534,-18.517977753252335,-5.024082757548959,50,2019,site_5119,Sion_Mumbai_MPCB,98.93934719900375,108.00302007804402,"C2,C4,C6",C2
17567.5,41.389783049987315,127.88517377072016,41.56088418715512,39.671713055003316,78.2382922517922,55.32692923595578,15.303778427889807,0.6045821395284614,24.10591410269873,41.393093863044996,41.08853214890017,41.08853214890017,128.2048396684967,126.94309162098669,126.94309162098669,78.92435317860746,77.51417674076795,77.51417674076795,39.7086542374012,39.573538739389555,39.573538739389555,41.60405603801409,39.80554848966614,39.80554848966614,24.862569968097446,24.99575773423985,24.99575773423985,46.13440547939409,70.02748320216638,74.75334941186426,78.51417674076795,-24.444515745341914,0.005760345265295771,-17.4307550787812,-7.008000321295419,687,2020,site_5119,Sion_Mumbai_MPCB,117.06762514414747,121.71428184768156,"C1,C2,C4,C6",C2
17519.5,41.84928872140607,127.04231363781538,63.25137559516543,41.96456096747795,102.01227782730318,27.507916164705158,9.273010254387694,0.6916162718204488,23.96972224828751,41.767225610654414,41.56020449490423,41.56020449490423,127.36456096854171,126.2988307417337,126.2988307417337,102.15306391905231,100.79854050068701,100.79854050068701,41.94548303980115,41.53250931798862,41.53250931798862,63.467942494976036,61.972788105376125,61.972788105376125,23.97000250281567,24.276144318419036,24.276144318419036,72.09708704159254,72.62153367899178,97.4921844605079,101.79854050068701,-29.29018930220609,-0.2481137645233319,-18.329564000093406,-11.208739066636019,192,2021,site_5119,Sion_Mumbai_MPCB,121.90048957188431,128.23329207625216,"C2,C4",C2
