city,site_id,name,longitude,latitude,live,avg,cityID,stateID,org
Agartala,site_5587,"Bardowali, Agartala - Tripura SPCB",91.2726974,23.8175497,TRUE,100,Agartala,Tripura,DPCC
Agartala,site_5377,"Kunjaban, Agartala - Tripura SPCB",91.2887362,23.8628276,FALSE,,Agartala,Tripura,DPCC
Agra,site_5463,"Shastripuram, Agra - UPPCB",77.92066,27.19862,FALSE,,Agra,Uttar Pradesh,IMD
Agra,site_5465,"Sector-3B Avas Vikas Colony, Agra - UPPCB",77.96237,27.19412,TRUE,71,Agra,Uttar Pradesh,IMD
Agra,site_5482,"Rohta, Agra - UPPCB",78.000111,27.106972,FALSE,,Agra,Uttar Pradesh,IMD
Agra,site_307,"Sanjay Palace, Agra - UPPCB",78.00598056,27.19865833,TRUE,42,Agra,Uttar Pradesh,IMD
Agra,site_5464,"Manoharpur, Agra - UPPCB",78.01936,27.23711,FALSE,,Agra,Uttar Pradesh,IMD
Agra,site_5501,"Shahjahan Garden, Agra - UPPCB",78.03582,27.169338,TRUE,99,Agra,Uttar Pradesh,IMD
Ahmedabad,site_5454,"SAC ISRO Bopal, Ahmedabad - IITM",72.456691,23.041137,FALSE,,Ahmedabad,Gujarat,CPCB
Ahmedabad,site_5455,"SAC ISRO Satellite, Ahmedabad - IITM",72.515201,23.023389,FALSE,,Ahmedabad,Gujarat,DPCC
Ahmedabad,site_5450,"Gyaspur, Ahmedabad - IITM",72.553024,22.977134,FALSE,,Ahmedabad,Gujarat,DPCC
Ahmedabad,site_5449,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",72.562968,23.04307,TRUE,89,Ahmedabad,Gujarat,DPCC
Ahmedabad,site_5453,"Chandkheda, Ahmedabad - IITM",72.574648,23.107969,FALSE,,Ahmedabad,Gujarat,DPCC
Ahmedabad,site_5452,"Raikhad, Ahmedabad - IITM",72.579261,23.020509,FALSE,,Ahmedabad,Gujarat,DPCC
Ahmedabad,site_308,"Maninagar, Ahmedabad - GPCB",72.591912,23.002657,FALSE,,Ahmedabad,Gujarat,CPCB
Ahmedabad,site_5451,"Rakhial, Ahmedabad - IITM",72.625775,23.016834,TRUE,83,Ahmedabad,Gujarat,DPCC
Ahmedabad,site_5456,"SVPI Airport Hansol, Ahmedabad - IITM",72.627874,23.076793,TRUE,112,Ahmedabad,Gujarat,DPCC
Ahmednagar,site_5785,"Tarakpur, Ahmednagar - MPCB",74.73339,19.10122,TRUE,91,Ahmednagar,Maharashtra,KSPCB
Aizawl,site_5346,"Sikulpuikawn, Aizawl - Mizoram PCB",92.7192841,23.7176342,TRUE,64,Aizawl,Mizoram,CPCB
Ajmer,site_1392,"Civil Lines,  Ajmer - RSPCB",74.646594,26.470859,TRUE,80,Ajmer,Rajasthan,KSPCB
Akola,site_5784,"Ramdaspeth, Akola - MPCB",77.000253,20.719516,TRUE,88,Akola,Maharashtra,TSPCB
Alwar,site_1390,"Moti Doongri, Alwar - RSPCB",76.611536,27.554793,TRUE,80,Alwar,Rajasthan,TSPCB
Amaravati,site_1406,"Secretariat, Amaravati - APPCB",80.5181667,16.5150833,TRUE,59,Amaravati,Andhra Pradesh,CPCB
Ambala,site_5052,"Patti Mehar, Ambala - HSPCB",76.778328,30.379589,TRUE,57,Ambala,Haryana,TSPCB
Amravati,site_5787,"Shri Shivaji Science College, Amaravati - MPCB",77.765701,20.939198,TRUE,94,Amravati,Maharashtra,KSPCB
Amravati,site_5786,"Shivneri Colony, Amravati - MPCB",77.7895248,20.9402359,TRUE,90,Amravati,Maharashtra,KSPCB
Amritsar,site_256,"Golden Temple, Amritsar - PPCB",74.876512,31.62,FALSE,,Amritsar,Punjab,IMD
Anantapur,site_5632,"Gulzarpet, Anantapur - APPCB",77.593027,14.675886,FALSE,,Anantapur,Andhra Pradesh,CPCB
Angul,site_5939,"Hakimapada, Angul - OSPCB",85.104082,20.832874,TRUE,160,Angul,Odisha,KSPCB
Ankleshwar,site_5065,"GIDC, Ankleshwar - GPCB",73.010555,21.613267,TRUE,69,Ankleshwar,Gujarat,KSPCB
Araria,site_5539,"Kharahiya Basti, Araria - BSPCB",87.454184,26.146529,TRUE,124,Araria,Bihar,MPCB
Ariyalur,site_5606,"Keelapalur, Ariyalur - TNPCB",79.07033,11.06825,FALSE,,Ariyalur,Tamil Nadu,DPCC
Arrah,site_5538,"New DM Office, Arrah - BSPCB",84.663264,25.5626095,FALSE,,Arrah,Bihar,TSPCB
Asansol,site_1418,"Asansol Court Area, Asansol - WBPCB",86.945968,23.685297,FALSE,,Asansol,West Bengal,KSPCB
Aurangabad,site_198,"More Chowk Waluj, Aurangabad - MPCB",75.244448,19.8389439,TRUE,78,Aurangabad,Maharashtra,HSPCB
Aurangabad,site_5789,"Rachnakar Colony, Aurangabad - MPCB",75.321188,19.863756,FALSE,,Aurangabad,Maharashtra,HSPCB
Aurangabad,site_5788,"MIDC Chilkalthana, Aurangabad - MPCB",75.38731,19.87562,TRUE,91,Aurangabad,Maharashtra,HSPCB
Aurangabad,site_5544,"Gurdeo Nagar, Aurangabad - BSPCB",84.366208,24.75746,FALSE,,AurangabadB,Bihar,HSPCB
Baddi,site_5586,"HIMUDA Complex Phase-1, Baddi - HPPCB",76.801991,30.943887,TRUE,117,Baddi,Himachal Pradesh,DPCC
Badlapur,site_5798,"Katrap, Badlapur - MPCB",73.23409,19.16485,FALSE,,Badlapur,Maharashtra,MPCB
Bagalkot,site_5264,"Vidayagiri, Bagalkot - KSPCB",75.659694,16.172806,TRUE,46,Bagalkot,Karnataka,IMD
Baghpat,site_1569,"New Collectorate, Baghpat - UPPCB",77.213357,28.974801,FALSE,,Baghpat,Uttar Pradesh,KSPCB
Baghpat,site_5585,"Sardar Patel Inter College, Baghpat - UPPCB",77.278761,28.964949,TRUE,143,Baghpat,Uttar Pradesh,KSPCB
Bahadurgarh,site_5045,"Arya Nagar, Bahadurgarh - HSPCB",76.9254,28.6701,TRUE,122,Bahadurgarh,Haryana,TSPCB
Balasore,site_5937,"Kalidaspur, Balasore - OSPCB",86.89088,21.51161,TRUE,162,Balasore,Odisha,CPCB
Ballabgarh,site_5060,"Nathu Colony, Ballabgarh - HSPCB",77.319699,28.3419248,FALSE,,Ballabgarh,Haryana,MPCB
Banswara,site_5711,"Rati Talai, Banswara - RSPCB",74.44001,23.55519,FALSE,,Banswara,Rajasthan,KSPCB
Baran,site_5775,"Bamboliya, Baran - RSPCB",76.469948,25.106006,TRUE,101,Baran,Rajasthan,KSPCB
Barbil,site_5938,"Forest Office, Barbil - OSPCB",85.3945546,22.1166054,TRUE,172,Barbil,Odisha,IITM
Bareilly,site_5628,"Civil Lines, Bareilly - UPPCB",79.414455,28.359581,TRUE,82,Bareilly,Uttar Pradesh,IITM
Bareilly,site_5601,"Rajendra Nagar, Bareilly - UPPCB",79.42963708,28.38910936,TRUE,70,Bareilly,Uttar Pradesh,CPCB
Baripada,site_5670,"Meher Colony, Baripada - OSPCB",86.728318,21.941841,FALSE,,Baripada,Odisha,IITM
Barmer,site_5714,"Railway Colony, Barmer - RSPCB",71.393989,25.747299,TRUE,96,Barmer,Rajasthan,DPCC
Barrackpore,site_5959,"SVSPA Campus, Barrackpore - WBPCB",88.3617589,22.7605581,TRUE,126,Barrackpore,West Bengal,IMD
Bathinda,site_1549,"Hardev Nagar, Bathinda - PPCB",74.907758,30.233011,TRUE,140,Bathinda,Punjab,MPCB
Begusarai,site_5540,"DRCC Anandpur, Begusarai - BSPCB",86.140169,25.444266,FALSE,,Begusarai,Bihar,KSPCB
Belapur,site_5804,"CBD Belapur, Belapur - MPCB",73.0406721,19.0243902,TRUE,75,Belapur,Maharashtra,TSPCB
Belgaum,site_5432,"Ramteerth Nagar, Belgaum - KSPCB",74.541751,15.888653,TRUE,54,Belgaum,Karnataka,TSPCB
Bengaluru,site_163,"Peenya, Bengaluru - CPCB",77.494094,13.0270199,TRUE,88,Bengaluru,Karnataka,DPCC
Bengaluru,site_5678,"RVCE-Mailasandra, Bengaluru - KSPCB",77.502466,12.921418,FALSE,,Bengaluru,Karnataka,IMD
Bengaluru,site_5686,"Shivapura_Peenya, Bengaluru - KSPCB",77.5080115,13.0246342,TRUE,76,Bengaluru,Karnataka,DPCC
Bengaluru,site_1553,"Bapuji Nagar, Bengaluru - KSPCB",77.539784,12.951913,FALSE,,Bengaluru,Karnataka,DPCC
Bengaluru,site_166,"Sanegurava Halli, Bengaluru - KSPCB",77.5431385,12.990328,TRUE,60,Bengaluru,Karnataka,DPCC
Bengaluru,site_165,"City Railway Station, Bengaluru - KSPCB",77.5660749,12.9756843,FALSE,,Bengaluru,Karnataka,IMD
Bengaluru,site_1556,"Jayanagar 5th Block, Bengaluru - KSPCB",77.584908,12.920984,TRUE,98,Bengaluru,Karnataka,DPCC
Bengaluru,site_1554,"Hebbal, Bengaluru - KSPCB",77.585901,13.029152,TRUE,91,Bengaluru,Karnataka,DPCC
Bengaluru,site_1555,"Hombegowda Nagar, Bengaluru - KSPCB",77.5901,12.938539,TRUE,76,Bengaluru,Karnataka,DPCC
Bengaluru,site_162,"BTM Layout, Bengaluru - CPCB",77.5950804,12.9135218,TRUE,65,Bengaluru,Karnataka,DPCC
Bengaluru,site_1558,"Silk Board, Bengaluru - KSPCB",77.622813,12.917348,TRUE,79,Bengaluru,Karnataka,DPCC
Bengaluru,site_5729,"Jigani, Bengaluru - KSPCB",77.6299145,12.7816279,FALSE,,Bengaluru,Karnataka,IMD
Bengaluru,site_5681,"Kasturi Nagar, Bengaluru - KSPCB",77.664217,13.003872,TRUE,111,Bengaluru,Karnataka,DPCC
Bengaluru,site_164,"BWSSB Kadabesanahalli, Bengaluru - CPCB",77.6814488,12.9352049,FALSE,,Bengaluru,Karnataka,DPCC
Bettiah,site_5476,"Kamalnath Nagar, Bettiah - BSPCB",84.51954,26.80365,FALSE,,Bettiah,Bihar,IITM
Bhagalpur,site_5543,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",86.989001,25.251013,TRUE,178,Bhagalpur,Bihar,DPCC
Bhagalpur,site_5541,"Mayaganj, Bhagalpur - BSPCB",87.012947,25.265194,FALSE,,Bhagalpur,Bihar,DPCC
Bharatpur,site_5695,"Krishna Nagar, Bharatpur - RSPCB",77.50873,27.215415,FALSE,,Bharatpur,Rajasthan,TSPCB
Bhilai,site_5660,"32Bungalows, Bhilai - CECB",81.31477,21.194815,FALSE,,Bhilai,Chhattisgarh,CPCB
Bhilai,site_5536,"Civic Center, Bhilai - Bhilai Steel Plant",81.343175,21.185571,TRUE,52,Bhilai,Chhattisgarh,CPCB
Bhilai,site_5659,"Hathkhoj, Bhilai - CECB",81.40835,21.224231,TRUE,83,Bhilai,Chhattisgarh,CPCB
Bhilwara,site_5770,"Pratap Nagar, Bhilwara - RSPCB",74.618883,25.339605,TRUE,60,Bhilwara,Rajasthan,KSPCB
Bhiwadi,site_5982,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",76.829265,28.207266,TRUE,54,Bhiwadi,Rajasthan,MPCB
Bhiwadi,site_1391,"RIICO Ind. Area III, Bhiwadi - RSPCB",76.862296,28.194909,TRUE,171,Bhiwadi,Rajasthan,MPCB
Bhiwandi,site_5813,"Gokul Nagar, Bhiwandi - MPCB",73.057223,19.309073,TRUE,99,Bhiwandi,Maharashtra,IITM
Bhiwani,site_5047,"H.B. Colony, Bhiwani - HSPCB",76.141105,28.806223,TRUE,174,Bhiwani,Haryana,KSPCB
Bhopal,site_5708,"Idgah Hills, Bhopal - MPPCB",77.381568,23.264759,TRUE,84,Bhopal,Madhya Pradesh,TSPCB
Bhopal,site_5247,"T T Nagar, Bhopal - MPPCB",77.400574,23.233584,TRUE,114,Bhopal,Madhya Pradesh,TSPCB
Bhopal,site_5650,"Paryavaran Parisar, Bhopal - MPPCB",77.425409,23.210494,TRUE,106,Bhopal,Madhya Pradesh,TSPCB
Bhubaneswar,site_5943,"Patia, Bhubaneswar - OSPCB",85.8163,20.34652,TRUE,82,Bhubaneswar,Odisha,TSPCB
Bhubaneswar,site_5940,"Lingraj Mandir, Bhubaneswar - OSPCB",85.836784,20.24079,TRUE,142,Bhubaneswar,Odisha,TSPCB
Bidar,site_5418,"Naubad, Bidar - KSPCB",77.482194,17.930306,FALSE,,Bidar,Karnataka,TSPCB
Bihar Sharif,site_5481,"D M Colony, Bihar Sharif - BSPCB",85.51496,25.204762,TRUE,78,Bihar Sharif,Bihar,DPCC
Bikaner,site_5696,"MM Ground, Bikaner - RSPCB",73.292658,28.018792,TRUE,171,Bikaner,Rajasthan,KSPCB
Bilaspur,site_5503,"Mangala, Bilaspur - NTPC",82.13737,22.08815,TRUE,52,Bilaspur,Chhattisgarh,BMC
Bileipada,site_5673,"Tata Township, Bileipada - OSPCB",85.47409613,22.06156703,TRUE,236,Bileipada,Odisha,MPCB
Boisar,site_5809,"Khaira, Boisar - MPCB",72.757971,19.786089,FALSE,,Boisar,Maharashtra,TSPCB
Brajrajnagar,site_1410,"GM Office, Brajrajnagar - OSPCB",83.8396977,21.8004996,FALSE,,Brajrajnagar,Odisha,DPCC
Bulandshahr,site_1542,"Yamunapuram, Bulandshahr - UPPCB",77.849831,28.406963,TRUE,138,Bulandshahr,Uttar Pradesh,TSPCB
Bundi,site_5771,"New Colony, Bundi - RSPCB",75.644272,25.435774,TRUE,93,Bundi,Rajasthan,IMD
Buxar,site_5542,"Charitra Van, Buxar - BSPCB (Formerly known as Central Jail)",83.966379,25.56752,FALSE,,Buxar,Bihar,KSPCB
Byasanagar,site_5942,"Ferro Chrome Colony, Byasanagar - OSPCB",86.1151,20.94185,TRUE,119,Byasanagar,Odisha,IMD
Byrnihat,site_5669,"Central Academy for SFS, Byrnihat - PCBA",91.87488,26.071318,FALSE,,Byrnihat,Assam,TSPCB
Chamarajanagar,site_5124,"Urban, Chamarajanagar - KSPCB",76.55521,11.55358,TRUE,42,Chamarajanagar,Karnataka,KSPCB
Chandigarh,site_5582,"Sector-53, Chandigarh - CPCC",76.738637,30.719859,TRUE,151,Chandigarh,Chandigarh,DPCC
Chandigarh,site_5127,"Sector-25, Chandigarh - CPCC",76.762879,30.751462,TRUE,113,Chandigarh,Chandigarh,DPCC
Chandigarh,site_5491,"Sector 22, Chandigarh - CPCC",76.775714,30.735567,FALSE,,Chandigarh,Chandigarh,DPCC
Chandrapur,site_295,"MIDC Khutala, Chandrapur - MPCB",79.2337086,19.9775302,TRUE,114,Chandrapur,Maharashtra,TSPCB
Chandrapur,site_271,"Chauhan Colony, Chandrapur - MPCB",79.298714,19.9629,FALSE,,Chandrapur,Maharashtra,TSPCB
Charkhi Dadri,site_5339,"Mini Secretariat, Charkhi Dadri - HSPCB",76.270653,28.593883,FALSE,,Charkhi Dadri,Haryana,IMD
Chengalpattu,site_5605,"Crescent University, Chengalpattu - TNPCB",80.0834807,12.8777316,FALSE,,Chengalpattu,Tamil Nadu,KSPCB
Chennai,site_293,"Alandur Bus Depot, Chennai - CPCB",80.1076538,12.9099161,TRUE,44,Chennai,Tamil Nadu,DPCC
Chennai,site_5361,"Arumbakkam, Chennai - TNPCB",80.2112,13.0664,TRUE,44,Chennai,Tamil Nadu,DPCC
Chennai,site_5363,"Perungudi, Chennai - TNPCB",80.2357,12.9533,TRUE,43,Chennai,Tamil Nadu,DPCC
Chennai,site_288,"Velachery Res. Area, Chennai - CPCB",80.2398125,13.0052189,FALSE,,Chennai,Tamil Nadu,DPCC
Chennai,site_5092,"Manali Village, Chennai - TNPCB",80.2584,13.1662,FALSE,,Chennai,Tamil Nadu,DPCC
Chennai,site_306,"Manali, Chennai - CPCB",80.26285,13.164544,TRUE,58,Chennai,Tamil Nadu,DPCC
Chennai,site_5365,"Kodungaiyur, Chennai - TNPCB",80.2642,13.1278,TRUE,40,Chennai,Tamil Nadu,DPCC
Chennai,site_5364,"Royapuram, Chennai - TNPCB",80.2909,13.1036,TRUE,52,Chennai,Tamil Nadu,DPCC
Chennai,site_5618,"Gandhi Nagar_Ennore, Chennai - TNPCB",80.32027,13.218341,FALSE,,Chennai,Tamil Nadu,DPCC
Chhal,site_5689,"Nawapara SECL Colony, Chhal - CECB",83.140608,22.118125,TRUE,68,Chhal,Chhattisgarh,CPCB
Chhapra,site_5545,"Darshan Nagar, Chhapra - BSPCB",84.7446768,25.7808257,FALSE,,Chhapra,Bihar,TSPCB
Chikkaballapur,site_1557,"Chikkaballapur Rural, Chikkaballapur - KSPCB",77.731418,13.428828,TRUE,82,Chikkaballapur,Karnataka,CPCB
Chikkamagaluru,site_5265,"Kalyana Nagara, Chikkamagaluru - KSPCB",75.797056,13.328028,TRUE,55,Chikkamagaluru,Karnataka,DPCC
Chittoor,site_5665,"Gangineni Cheruvu, Chittoor - APPCB",79.097889,13.20488,FALSE,,Chittoor,Andhra Pradesh,MPCB
Chittorgarh,site_5712,"Shastri Nagar, Chittorgarh - RSPCB",74.623527,24.892047,TRUE,124,Chittorgarh,Rajasthan,MPCB
Churu,site_5699,"Subash Chowk, Churu - RSPCB",74.961696,28.296139,TRUE,112,Churu,Rajasthan,DPCC
Coimbatore,site_5094,"SIDCO Kurichi, Coimbatore - TNPCB",76.978996,10.942451,FALSE,,Coimbatore,Tamil Nadu,TSPCB
Coimbatore,site_5623,"PSG College of Arts and Science, Coimbatore - TNPCB",77.0349,11.0328,FALSE,,Coimbatore,Tamil Nadu,TSPCB
Cuddalore,site_5611,"Semmandalam, Cuddalore - TNPCB",79.7499835,11.7637683,FALSE,,Cuddalore,Tamil Nadu,TSPCB
Cuddalore,site_5621,"Kudikadu, Cuddalore - TNPCB",79.7532099,11.6829898,FALSE,,Cuddalore,Tamil Nadu,TSPCB
Cuttack,site_5941,"CDA Area, Cuttack - OSPCB",85.84768,20.48891,TRUE,97,Cuttack,Odisha,KSPCB
Damoh,site_5040,"Shrivastav Colony, Damoh - MPPCB",79.446246,23.81748678,FALSE,,Damoh,Madhya Pradesh,TSPCB
Darbhanga,site_5477,"Town Hall - Lal Bagh, Darbhanga - BSPCB",85.89342,26.15146,FALSE,,Darbhanga,Bihar,KSPCB
Dausa,site_5713,"Khatikan Mohalla, Dausa - RSPCB",76.334753,26.895552,TRUE,163,Dausa,Rajasthan,KSPCB
Davanagere,site_5422,"Devaraj Urs Badavane, Davanagere - KSPCB",75.9052,14.4758,FALSE,,Davanagere,Karnataka,CPCB
Dehradun,site_5594,"Doon University, Dehradun - UKPCB",78.044167,30.269444,TRUE,88,Dehradun,Uttarakhand,DPCC
Delhi,site_1427,"Najafgarh, Delhi - DPCC",76.933762,28.570173,TRUE,171,Delhi,Delhi,MPCB
Delhi,site_115,"NSIT Dwarka, Delhi - CPCB",77.0325413,28.60909,FALSE,,Delhi,Delhi,DPCC
Delhi,site_1560,"Bawana, Delhi - DPCC",77.051074,28.7762,TRUE,204,Delhi,Delhi,MPPCB
Delhi,site_1422,"Dwarka-Sector 8, Delhi - DPCC ",77.0719006,28.5710274,TRUE,222,Delhi,Delhi,MPCB
Delhi,site_1561,"Mundka, Delhi - DPCC",77.076574,28.684678,TRUE,191,Delhi,Delhi,MPCB
Delhi,site_1426,"Narela, Delhi - DPCC",77.101981,28.822836,TRUE,205,Delhi,Delhi,MPPCB
Delhi,site_108,"Aya Nagar, Delhi - IMD",77.1099364,28.4706914,TRUE,158,Delhi,Delhi,DPCC
Delhi,site_118,"DTU, Delhi - CPCB",77.1112615,28.7500499,TRUE,199,Delhi,Delhi,MPCB
Delhi,site_106,"IGI Airport (T3), Delhi - IMD",77.1180053,28.5627763,TRUE,167,Delhi,Delhi,MPCB
Delhi,site_1430,"Rohini, Delhi - DPCC",77.11992,28.732528,TRUE,172,Delhi,Delhi,BSPCB
Delhi,site_125,"Punjabi Bagh, Delhi - DPCC",77.131023,28.674045,TRUE,151,Delhi,Delhi,MPPCB
Delhi,site_1563,"Pusa, Delhi - DPCC",77.146275,28.639652,TRUE,224,Delhi,Delhi,DPCC
Delhi,site_113,"Shadipur, Delhi - CPCB",77.1473105,28.6514781,TRUE,167,Delhi,Delhi,MPCB
Delhi,site_5024,"Alipur, Delhi - DPCC",77.15301,28.815329,TRUE,128,Delhi,Delhi,MPPCB
Delhi,site_105,"North Campus, DU, Delhi - IMD",77.1585447,28.6573814,FALSE,,Delhi,Delhi,MPPCB
Delhi,site_1434,"Wazirpur, Delhi - DPCC",77.165453,28.699793,TRUE,164,Delhi,Delhi,MPCB
Delhi,site_1423,"Jahangirpuri, Delhi - DPCC",77.170633,28.73282,TRUE,194,Delhi,Delhi,BSPCB
Delhi,site_107,"Pusa, Delhi - IMD",77.173332,28.63611,FALSE,,Delhi,Delhi,BSPCB
Delhi,site_1420,"Ashok Vihar, Delhi - DPCC",77.181665,28.695381,TRUE,148,Delhi,Delhi,CPCB
Delhi,site_5852,"New Moti Bagh, Delhi - MHUA",77.184,28.57834,FALSE,,Delhi,Delhi,CPCB
Delhi,site_124,"R K Puram, Delhi - DPCC",77.186937,28.563262,TRUE,162,Delhi,Delhi,MPPCB
Delhi,site_1562,"Sri Aurobindo Marg, Delhi - DPCC",77.190156,28.531346,TRUE,149,Delhi,Delhi,MPCB
Delhi,site_122,"Mandir Marg, Delhi - DPCC",77.201067,28.636429,TRUE,93,Delhi,Delhi,CPCB
Delhi,site_104,"Burari Crossing, Delhi - IMD",77.2011573,28.7256504,TRUE,167,Delhi,Delhi,CPCB
Delhi,site_119,"Sirifort, Delhi - CPCB",77.2159377,28.5504249,TRUE,153,Delhi,Delhi,BSPCB
Delhi,site_5395,"Lodhi Road, Delhi - IITM",77.221667,28.588333,FALSE,,Delhi,Delhi,MPCB
Delhi,site_5393,"Chandni Chowk, Delhi - IITM",77.227234,28.656756,FALSE,,Delhi,Delhi,BSPCB
Delhi,site_109,"Lodhi Road, Delhi - IMD",77.2273074,28.5918245,TRUE,118,Delhi,Delhi,CPCB
Delhi,site_1424,"Jawaharlal Nehru Stadium, Delhi - DPCC",77.233829,28.58028,TRUE,149,Delhi,Delhi,DPCC
Delhi,site_1425,"Major Dhyan Chand National Stadium, Delhi - DPCC",77.237738,28.611281,TRUE,129,Delhi,Delhi,CPCB
Delhi,site_117,"ITO, Delhi - CPCB",77.24106,28.628624,TRUE,109,Delhi,Delhi,HSPCB
Delhi,site_1432,"Sonia Vihar, Delhi - DPCC",77.249485,28.710508,TRUE,141,Delhi,Delhi,MPCB
Delhi,site_1429,"Nehru Nagar, Delhi - DPCC",77.250515,28.56789,TRUE,148,Delhi,Delhi,DPCC
Delhi,site_1421,"Dr. Karni Singh Shooting Range, Delhi - DPCC",77.26484,28.498571,TRUE,159,Delhi,Delhi,MPPCB
Delhi,site_1428,"Okhla Phase-2, Delhi - DPCC",77.271255,28.530785,TRUE,164,Delhi,Delhi,BSPCB
Delhi,site_103,"CRRI Mathura Road, Delhi - IMD",77.2735737,28.5512005,FALSE,,Delhi,Delhi,DPCC
Delhi,site_1431,"Patparganj, Delhi - DPCC",77.287209,28.623763,TRUE,169,Delhi,Delhi,DPCC
Delhi,site_114,"IHBAS, Dilshad Garden, Delhi - CPCB",77.3025234,28.6811736,TRUE,126,Delhi,Delhi,BSPCB
Delhi,site_1435,"Vivek Vihar, Delhi - DPCC",77.31526,28.672342,TRUE,155,Delhi,Delhi,MPCB
Delhi,site_301,"Anand Vihar, Delhi - DPCC",77.315809,28.647622,TRUE,191,Delhi,Delhi,CPCB
Dewas,site_1404,"Bhopal Chauraha, Dewas - MPPCB",76.064118,22.9682591,FALSE,,Dewas,Madhya Pradesh,TSPCB
Dhanbad,site_5710,"Sardar Patel Nagar, Dhanbad - JSPCB",86.44268,23.80569,FALSE,,Dhanbad,Jharkhand,MHUA
Dhanbad,site_5827,"Kalakusuma, Dhanbad - DMC",86.481238,23.811548,TRUE,100,Dhanbad,Jharkhand,DPCC
Dharuhera,site_5044,"Municipal Corporation Office, Dharuhera -  HSPCB",76.7997,28.2068,TRUE,211,Dharuhera,Haryana,DPCC
Dharwad,site_5638,"Kalabhavan, Dharwad - KSPCB",75.008381,15.459706,TRUE,65,Dharwad,Karnataka,TSPCB
Dholpur,site_5700,"Raja Ganj, Dholpur - RSPCB",77.898881,26.699557,TRUE,195,Dholpur,Rajasthan,MPCB
Dhule,site_5801,"Deopur, Dhule - MPCB",74.776388,20.918946,TRUE,95,Dhule,Maharashtra,MPCB
Dindigul,site_5608,"Mendonsa Colony, Dindigul - TNPCB",77.984321,10.358535,FALSE,,Dindigul,Tamil Nadu,KSPCB
Dungarpur,site_5850,"Bhoiwada, Dungarpur - RSPCB",73.714926,23.837789,TRUE,76,Dungarpur,Rajasthan,CPCB
Durgapur,site_299,"Sidhu Kanhu Indoor Stadium, Durgapur - WBPCB",87.2892225,23.5404352,FALSE,,Durgapur,West Bengal,CPCB
Durgapur,site_5983,"PCBL Residential Complex, Durgapur - WBPCB",87.35444,23.508764,FALSE,,Durgapur,West Bengal,CPCB
Eloor,site_5105,"Udyogamandal, Eloor - Kerala PCB",76.302765,10.073232,FALSE,,Eloor,Kerala,CPCB
Ernakulam,site_5272,"Kacheripady, Ernakulam - Kerala PCB",76.281342,9.985653,FALSE,,Ernakulam,Kerala,TSPCB
Faridabad,site_5340,"New Industrial Town, Faridabad - HSPCB",77.30059,28.39072,FALSE,,Faridabad,Haryana,CPCB
Faridabad,site_263,"Sector- 16A, Faridabad - HSPCB",77.3099081,28.4088421,FALSE,,Faridabad,Haryana,CPCB
Faridabad,site_5342,"Sector 11, Faridabad - HSPCB",77.315741,28.376058,TRUE,191,Faridabad,Haryana,CPCB
Faridabad,site_5341,"Sector 30, Faridabad - HSPCB",77.3217,28.4417,FALSE,,Faridabad,Haryana,CPCB
Fatehabad,site_5054,"Huda Sector, Fatehabad - HSPCB",75.467934,29.503664,TRUE,109,Fatehabad,Haryana,KSPCB
Firozabad,site_5480,"Nagla Bhau, Firozabad - UPPCB",78.37696,27.168897,FALSE,,Firozabad,Uttar Pradesh,CPCB
Firozabad,site_5584,"Vibhab Nagar, Firozabad - UPPCB",78.3953,27.1594,FALSE,,Firozabad,Uttar Pradesh,CPCB
Gadag,site_5419,"Panchal Nagar, Gadag - KSPCB",75.638133,15.411456,FALSE,,Gadag,Karnataka,IITM
Gandhinagar,site_5066,"Sector-10, Gandhinagar - GPCB",72.654328,23.221714,TRUE,60,Gandhinagar,Gujarat,CPCB
Gandhinagar,site_5458,"GIFT City, Gandhinagar - IITM",72.677768,23.163798,FALSE,,Gandhinagar,Gujarat,KSPCB
Gandhinagar,site_5457,"IIPHG Lekawada, Gandhinagar - IITM",72.68994,23.243639,TRUE,91,Gandhinagar,Gujarat,KSPCB
Gangtok,site_5590,"Zero Point GICI, Gangtok - SSPCB",88.614099,27.33853,TRUE,43,Gangtok,Sikkim,TSPCB
Gaya,site_5338,"SFTI Kusdihra, Gaya - BSPCB",84.982348,24.762518,FALSE,,Gaya,Bihar,DPCC
Gaya,site_5548,"Kareemganj, Gaya - BSPCB",84.992416,24.792403,TRUE,99,Gaya,Bihar,DPCC
Gaya,site_159,"Collectorate, Gaya - BSPCB",84.9994,24.7955,FALSE,,Gaya,Bihar,DPCC
Ghaziabad,site_5083,"Loni, Ghaziabad - UPPCB",77.278792,28.757294,TRUE,155,Ghaziabad,Uttar Pradesh,IMD
Ghaziabad,site_144,"Vasundhara, Ghaziabad - UPPCB",77.3572563,28.6603346,TRUE,105,Ghaziabad,Uttar Pradesh,IMD
Ghaziabad,site_5082,"Indirapuram, Ghaziabad - UPPCB",77.358075,28.646233,TRUE,150,Ghaziabad,Uttar Pradesh,IMD
Ghaziabad,site_5081,"Sanjay Nagar, Ghaziabad - UPPCB",77.453839,28.685382,TRUE,139,Ghaziabad,Uttar Pradesh,IMD
